0.01485822,-0.03082177,0.02008389,-0.04007985,-0.02084327,0.14176569,-0.03128296,-0.28400540,0.36287584,0.22818528,-0.20667010,0.10758467,-0.08891421,0.10513162,0.09590892,0.03812999,-0.16264692,-0.10394035,-0.16196138,-0.13467686,0.02273270,-0.11096137,0.12057091,0.27958168,-0.10253990,0.04050267,0.08833268,0.08343900,0.01342712,0.13128894,0.10181974,-0.21320162,0.15139280,0.19068273,-0.14932492,0.00670653,0.12079664,-0.03702150,0.18967751,0.41787757,-0.11203952,-0.19517498,0.06549179,0.21361447,-0.05087934,0.25690262,-0.23663430,0.11293070,-0.10710208,0.30394594,0.39048317,-0.13552702,-0.09714890,0.16207204,-0.04962155,0.01759149,-0.02391219,-0.35327196,-0.00244680,-0.09447589,-0.08717262,0.26059201,-0.22501174,0.14375572
-0.09739637,-0.04945508,0.28434126,0.03184985,0.09430489,0.16858767,-0.13568097,-0.10822919,-0.29563787,-0.04197789,0.51136594,0.32679377,-0.23883846,-0.28031798,0.06796054,-0.00504668,0.25062262,-0.04005423,-0.02217739,0.03395470,-0.05393311,-0.33957482,-0.04062322,-0.16911683,0.03097329,0.52683877,0.06496220,-0.05542474,0.16295302,0.08532797,0.06979582,0.12689152,0.38450089,-0.24098715,0.14255430,-0.16376259,0.09820169,-0.16240237,-0.07378072,-0.05216502,0.14781775,0.10189716,-0.20713196,-0.12945289,-0.06264458,-0.22247433,-0.03836356,-0.03599424,0.42898693,0.07653721,-0.30200347,-0.09983888,0.18055676,0.34393734,-0.28564265,-0.36259613,0.45364992,0.12852135,-0.15349392,0.09713515,-0.46593876,0.02263169,0.15944808,0.16338942
-0.17717513,0.01514749,-0.10317982,0.04810350,-0.14285327,-0.04778480,-0.23292312,0.11510571,0.14377310,0.00386348,-0.01134181,-0.22610468,-0.05297585,-0.00808753,0.49455548,-0.24557527,0.34180111,0.18613780,0.04960998,0.29630513,0.06220291,0.09612574,-0.00939049,0.20502717,0.19383022,-0.09706313,-0.23321217,-0.03588225,-0.14142818,-0.01122966,0.20470155,-0.07744879,0.00936800,0.01261753,0.18766028,-0.39719767,-0.10725047,0.03750786,0.21214599,-0.08695689,-0.38113613,0.12755784,-0.11203416,-0.28719829,-0.08583421,-0.03261978,-0.10690476,-0.34495430,0.15858039,0.22536820,0.08765600,-0.20111631,-0.03561901,0.00880664,0.10165271,0.07616404,-0.04071624,0.05775225,0.08083874,0.25140735,0.12454033,0.17090857,0.06816735,0.24933631
-0.02814158,-0.15222028,0.61138767,0.06917105,-0.09451957,-0.08578755,-0.15769812,0.08188028,-0.22085009,0.33703904,0.27867220,0.44978152,0.03369993,0.07017941,-0.22276022,-0.18160935,0.71251858,-0.00368703,-0.14984193,-0.17651174,-0.36528971,0.02229178,-0.06549720,-0.29638417,0.00276096,0.15874993,-0.16047014,0.26857399,0.09029614,0.18218264,-0.10923899,0.20380485,-0.14380074,0.07601002,0.18756033,0.09780192,-0.20781772,-0.15821384,0.10557603,-0.16764582,0.02241913,-0.37449670,0.19105892,-0.56548210,0.26721377,0.11059697,-0.12317302,0.14531253,0.04604012,-0.09525468,-0.33073534,-0.34694649,0.06180998,-0.35174534,0.01865519,-0.11364432,0.44288852,0.09598403,-0.05823780,0.15269537,0.05923045,0.11508576,0.35785596,-0.27145337
0.48750301,0.10827021,-0.96018286,0.27623172,-0.02431114,-0.07067236,0.81326745,0.25303229,1.06006710,-0.79730657,0.35842164,-0.30029784,0.06837873,0.88798506,0.80960527,1.40299472,-0.82943827,0.32434959,0.02561279,0.22705052,0.51218193,0.20438792,-0.14467912,0.52594243,0.08836433,-0.28884512,0.06499183,-0.37123576,0.11057524,0.15648830,0.08154164,-0.00122299,0.21828026,0.37366170,-0.53909694,0.26192355,0.34693969,0.00070644,0.17880309,0.23714169,0.23973401,0.55824526,0.24554489,1.68679649,-0.23116059,-0.15553067,0.35126610,-0.29225126,-0.05924455,0.06051735,0.89808390,0.15096305,0.07333855,0.26905077,0.20677876,0.46598686,-1.22222088,-0.43289514,0.04265723,0.05446715,0.06829296,-0.06970289,-0.11806300,0.27807323
-0.08234357,-0.02666459,-0.01307221,-0.07984287,0.03447587,-0.13404660,-0.19986645,0.11008084,0.11128616,-0.14218428,0.15827797,-0.11164822,0.04475372,0.14501771,-0.00594192,0.08038760,-0.09129273,-0.03473071,-0.03639115,-0.13197765,-0.03124955,-0.27375963,-0.08682454,-0.05035935,-0.04528661,-0.04269112,-0.01091847,0.08475409,0.15459424,-0.11486335,-0.21269786,-0.18420917,-0.08612612,-0.06221149,-0.13611736,-0.22912323,-0.08063153,0.03207200,0.10518734,-0.09853941,-0.07300839,-0.16381867,-0.00555771,-0.14998241,0.10131564,-0.31569958,-0.06357414,0.05322876,0.03249766,0.47606560,0.06183649,-0.17749344,-0.01687585,-0.31399895,-0.01424816,-0.14726489,0.16181966,-0.09714591,-0.02064149,-0.11235181,0.30738839,-0.05678824,0.32395338,0.14392306
0.08521816,0.06518343,0.06961419,-0.34076760,-0.04930009,0.14940423,-0.00864388,-0.24840482,-0.00926389,0.30124614,0.22042140,-0.01096086,0.16819406,-0.06478990,-0.30120479,-0.16342405,0.27628231,-0.04843559,-0.04302461,-0.05300440,0.33660696,0.28743164,0.39222865,-0.02811549,0.05225952,-0.26810706,0.26108759,-0.20643621,0.03832087,-0.19397752,-0.10409793,-0.14800849,-0.10745818,-0.09530433,-0.09692115,0.14731401,-0.19531400,0.03898659,0.21530680,-0.09072115,-0.12691133,-0.04075138,0.20854792,0.03431371,-0.09390631,0.08553811,-0.19485957,0.12044849,0.07223225,-0.05441336,-0.14824243,-0.15674452,0.09454324,0.21725512,-0.11266116,0.08103208,-0.36893775,-0.10334679,-0.00549050,-0.16081083,-0.16555250,-0.11804786,0.05165286,-0.03311541
-0.20806363,-0.37489036,-0.47027429,0.24675439,-0.50279781,-0.11821619,0.30376292,0.24542576,0.39151602,-0.20349250,0.16574155,-0.62767840,0.13580113,0.41353161,0.33723993,1.35764752,-0.77982202,0.39225572,-0.05081402,0.17213938,0.28826437,-0.09354206,-0.10073318,0.20409310,-0.26820094,0.10698051,-0.07357347,-0.19976993,-0.07955179,0.22223468,0.01687803,0.06061688,-0.19279124,0.38784152,-0.04159442,0.32679096,-0.03103561,0.11814765,0.01733606,0.22907992,0.08245246,0.47358384,-0.01352336,0.73862846,-0.12530331,0.04459022,-0.02054659,-0.07778281,0.27897450,0.17420454,0.48768979,-0.08052877,-0.15719705,0.26213605,0.27120397,0.47619375,-0.48200058,-0.22574365,-0.28982481,0.08778660,0.17617044,-0.09422593,-0.09864188,-0.03367651
0.05728573,-0.20288509,0.01506305,-0.52876315,-0.03303889,-0.28822967,0.21319172,0.13742750,0.08249656,0.26887845,-0.16774632,0.30889309,0.16478974,-0.04181746,0.20075117,-0.19556692,-0.14575489,-0.10758448,-0.09351093,-0.18677477,0.21621257,-0.04575942,0.06231466,-0.10082483,-0.32184023,0.04773985,-0.33804211,-0.01213290,-0.24188620,0.35130408,0.16110769,0.01869481,0.22339389,-0.14960894,0.09607449,0.03532183,0.04667260,0.22492245,0.12948753,0.05103962,-0.29254553,-0.16971381,-0.02169208,0.01650606,-0.19979368,0.42632823,0.26806312,0.10644049,0.01273444,-0.03751360,-0.16827700,0.01369675,0.04556464,-0.21951434,0.05907460,-0.02744618,-0.33725592,-0.15209602,-0.07311582,0.33369919,0.09838562,-0.23608201,0.08591989,-0.27352729
0.19139455,-0.08328386,-0.01655270,0.23436994,-0.22754053,-0.24697794,-0.10316676,0.18356118,-0.26858499,-0.50065913,-0.07975437,0.09753492,0.21217830,-0.08187613,-0.07273064,0.20398276,-0.33052675,-0.06868142,0.03366251,0.07941140,-0.09012194,0.00608837,-0.43987827,-0.11636298,0.08016977,-0.17364669,0.01042704,0.07899664,-0.06055472,0.03013402,-0.17018868,-0.03652406,0.10787199,0.02774916,-0.10368506,0.03963623,0.12632636,-0.36238185,0.20489728,-0.05944200,0.07521670,0.21164535,-0.24247994,-0.12541264,-0.05100869,-0.13854936,0.30669636,-0.15145733,-0.09820772,0.03613122,-0.21251202,-0.06994713,0.05611834,-0.05884196,-0.01650862,-0.09357358,-0.26772306,0.05685019,0.31023128,0.00325298,0.03982145,0.12245724,-0.22438805,0.30096491
