0.26261615,-0.34013781,-0.46520824,0.16699480,-0.07213698,0.26008863,0.16824474,-0.02223651,-0.28226535,-0.50494911,-0.14883889,0.28546853,0.07276543,-0.42292661,0.05015739,0.12879025,-0.29426802,0.05129576
0.60719754,-0.28304633,0.31980781,0.17490811,0.35717434,0.31363218,-0.47905537,-0.31534409,0.17168028,0.17126225,0.17168314,1.28424121,0.18809296,0.42783493,0.36718708,0.21663717,-0.10558299,0.25357754
-0.25760841,-0.07893954,-0.16178785,0.02729138,0.77155288,-0.62242174,0.22875339,-0.53757195,-0.15731062,0.36298354,0.02142667,-0.35924824,-0.23843457,0.22653258,-0.24345555,0.07215286,0.01519061,-0.21720012
0.81643504,0.11022396,-0.98040984,0.08099461,-0.21330820,0.34430994,-0.23250593,-0.03236659,0.16832692,0.28858500,-0.40010010,-0.11149384,-0.15479496,-0.24387864,0.56273137,0.13602358,-0.41926496,0.30605577
1.04005092,0.40673389,-0.71820551,-0.14623500,0.42835623,-0.19504222,0.16967473,0.26308212,-0.30897826,-0.01984172,-1.08042392,-0.34145658,-0.08146271,-0.46744718,0.49292605,-0.47591660,-0.14588432,0.04391286
0.63737780,-0.70386606,-0.15665114,0.03548667,-0.31511323,0.26011234,0.12371094,-0.18975795,0.02326327,-0.12843787,0.03783711,0.22072127,0.53539768,-0.49206510,0.63211936,-0.64892998,-0.04882909,0.19626269
0.92467653,-0.03621819,0.31731416,-0.18655814,-0.20374935,0.21055050,0.08065315,-0.23605601,0.29987001,0.10243374,0.27095609,0.20987059,-0.28026852,-0.12446061,0.31111734,0.20248587,-0.00793809,0.03994014
0.34395419,-0.17629336,0.11553225,-0.06289880,-0.07009098,0.37917742,0.28208922,0.27312719,0.43515910,0.00700134,0.22731745,-0.10342044,0.10969095,-0.07655830,-0.00073989,0.19863527,-0.27249063,0.69738047
-0.33533911,-0.40472953,0.38603695,0.26388756,0.20803994,0.20944850,-0.00408226,-0.29908478,0.02526819,-0.22572056,0.32503990,-0.04901913,-0.27516574,-0.10712861,0.13764381,-0.18790819,-0.27407346,0.08122907
0.07033645,-0.18088295,-0.25550033,0.08335283,-0.48046818,-0.45091760,-0.22948777,-0.06937131,0.10363513,0.49178535,0.28588597,-0.05331070,-0.00501234,-0.35871246,-0.03061722,-0.09592824,0.10786417,-0.27575496
0.09160081,0.43991060,-0.26331033,0.14795416,0.23535775,-0.08842087,0.09707977,0.00822257,0.03255693,-0.25766996,0.00816915,0.16600415,0.48604293,0.27950545,0.67770916,-0.25506190,0.29149418,0.06103249
0.79071673,-0.20954362,-0.27910637,-0.19877387,-0.70685717,-0.17448713,-0.25209302,0.05138440,0.11391877,0.62539040,0.31680797,-0.19230064,-0.29857340,0.15035202,-0.45360473,0.61061063,0.39327107,-0.15633111
-0.57104484,0.45129081,-0.03817995,0.41260544,-0.53147590,-0.19979167,0.00174790,0.01566020,-0.15002182,0.20761665,-0.35587347,-0.04745983,0.04009854,0.17147960,0.23720497,-0.37488071,-0.51137137,0.42589227
0.19164568,-0.24846193,0.37995418,0.04705369,0.39646459,0.04872379,0.70069429,0.58725412,-0.08298901,0.32385693,0.21512439,0.45621356,-0.32079194,0.21801906,0.34228058,-0.58581340,-0.39398642,-0.67966321
-0.08980228,0.23918074,0.50078567,0.02469826,0.54287183,-0.46003381,-0.56779416,-0.01851590,0.12802182,-0.01089825,-0.68914739,-0.02970668,-0.43482316,0.22322418,0.12219942,-0.31329326,-0.17128897,-0.35307117
0.11264178,0.37841067,-0.26336034,0.16462451,-0.17765623,-0.27760682,-0.04072932,-0.34572012,-0.18454930,-0.39929254,0.65490867,0.01175395,-0.23367972,0.07858249,-0.03020715,-0.07379748,0.20458128,0.25263610
-0.17683371,-0.19193941,-0.09168389,-0.76730704,-0.50506369,0.45562474,0.54832256,-0.08301201,0.19218566,0.10375005,1.02629360,0.37319163,-0.04263920,-0.31851347,-0.53548209,0.06782121,-0.25211692,-0.47408458
-0.21552430,-0.36051599,0.56238055,0.29387993,-0.00265755,0.49331470,0.02578943,-0.28709473,0.50770803,0.17963668,-0.34574870,-0.06344622,-0.29187276,-0.46093325,0.30872585,0.63647223,-0.46618919,0.18765640
-0.21688086,-0.16237513,-0.19746464,-0.28799693,0.01617388,-0.27698338,0.09015227,-0.01674604,-0.07964935,-0.30252123,-0.19225711,0.25179708,0.16697240,-0.32585174,0.03311077,0.25046237,-0.55646841,0.18112006
-0.22087459,0.19019955,-0.25441972,-0.60162735,-0.54251417,0.01602832,0.08657417,-0.30143887,0.21286416,-0.55384000,-0.02202660,-0.40367206,-0.21727870,0.01579956,-0.28680446,-0.12818518,0.33543094,-0.19229730
0.21542819,-0.42648109,0.08325318,0.48641114,-0.82186127,-0.24613451,0.20183155,-0.06605887,0.12371456,-0.20132840,0.02886309,-0.05189079,0.39001492,0.08275846,0.11059234,-0.13697612,-0.16221921,-0.14424920
0.31536150,-0.10082506,0.09362728,0.69296543,0.29079494,-0.10796746,0.40069161,-0.13588357,-0.67937485,-0.33602881,-0.62359728,-0.11717094,0.00595265,0.56400522,0.11419571,-0.07298506,0.27651698,-0.73686125
0.08641587,0.26653458,-0.42918018,0.37633104,0.11152576,-0.14821519,0.20454552,0.75587217,0.06062267,0.08274022,-0.15312004,-0.28328246,0.27580828,-0.26675493,0.04241469,-0.15937871,0.15950037,0.11122858
0.49748972,-0.22382559,-0.29248298,-0.31290513,-0.14348881,0.16309259,0.27466100,-0.30326062,0.28986707,0.45187933,0.13781107,0.62560304,-0.25511739,-0.45750297,-0.63529561,0.49935530,0.21879576,-0.01837658
0.29694075,-0.31286705,0.94705980,0.03564682,0.03424110,0.21777135,0.14620528,0.07306634,-0.26349033,0.15715635,0.62734226,0.44847152,0.52999736,-0.15043262,-0.30997353,-0.04225930,0.01824464,0.36493414
-0.56415486,0.50985010,-0.05266930,-0.14229369,-0.33736813,-0.55161889,0.27439020,0.02443932,-0.42998695,-0.43169292,-0.11192823,0.55634050,-0.08653045,-0.50104765,-0.08191436,-0.09090785,-0.89896218,-0.01809829
-0.07697818,0.23206880,0.61631870,0.37552166,-0.08962956,-0.36884197,0.85778658,0.01973948,0.00464310,-0.00804170,0.06602825,-0.04812014,-0.19122066,-0.18228632,-0.01091776,-0.18114160,-0.23761527,0.03547674
-0.07939881,0.50248404,-0.88356226,0.36381384,0.41534967,-0.69114435,-0.11424367,-0.12382354,-0.46917058,-0.25927224,-0.37019194,0.58409016,0.31189130,0.42377899,0.24048386,-0.37635180,-0.17484129,0.16313044
-0.40737593,0.23766615,-0.08010846,-0.12494027,0.23698666,0.14808777,-0.12032206,0.38644326,-0.36035442,0.20531187,0.19770042,-0.10318215,0.10871100,-0.41703784,0.30800901,-0.06163404,-0.17424101,0.34966973
-0.23478123,-0.46948711,-0.51887639,0.20200332,-0.42680979,0.58493141,-0.69397648,0.56548544,0.07033916,-0.03223770,-0.18163969,0.13304538,-0.01254490,0.36776729,0.03807588,0.05010058,-0.12120407,-0.01898187
-0.03146276,-0.69948103,-0.58785458,0.25458120,0.05932012,-0.03101961,0.01946038,0.11799811,-0.17992100,-0.25943499,0.06528145,-0.32612231,0.13749519,-0.58036564,0.33032688,0.15795073,0.08576148,0.32742960
0.67622194,0.30606453,-0.87862563,-0.40965719,-0.20159753,0.05872877,0.20147328,-0.23665434,0.06225365,-0.25179430,-0.20384042,-0.46888081,-0.30474021,-0.49377712,-0.36819136,0.35211697,-0.31556326,0.87758178
0.24457457,0.06399942,-0.29447926,0.23416287,-0.19133986,0.04244737,0.85478482,-0.03169615,0.38309102,-0.23439215,-0.01166266,0.59026705,-0.20880880,0.61119033,0.24298535,-0.18743145,0.21086006,0.32426495
0.25177142,-0.74941725,-0.80203554,-0.04965880,-0.01269817,0.31690072,0.11624654,-0.43541924,0.12672831,0.20352852,0.18659457,0.36027165,0.28388304,0.06796641,-0.10794549,-0.55190576,0.14495394,0.06927373
0.14673018,-0.51428497,-0.25431269,0.34276975,-0.01611672,0.21283924,-0.00369252,0.00756347,0.31276154,-0.17201490,0.03204111,-0.15409354,-0.14661735,-0.07273076,0.10422425,-0.15993332,0.41823493,-0.29814623
-0.06229055,-0.14657702,0.48232595,0.06551826,0.34394817,-0.49518681,0.08901676,0.29654360,0.02742800,0.35516012,-0.17242948,0.46978247,0.76629941,-0.12094619,-0.14850084,0.48446151,0.52652407,-0.17428668
-0.14006227,-0.09392820,-0.44815016,-0.30621731,-0.33471358,-0.25593253,-0.01156163,0.07807158,0.51683350,-0.33278467,0.32810746,-0.07132961,-0.01648790,0.22493982,-0.37424068,0.12746992,0.05548407,0.16415042
0.24446107,0.82397731,-0.14266629,-0.18096514,-0.20912780,-0.19948623,-0.21800876,0.39572373,0.47350210,-0.19024878,-0.27745142,0.15713753,-0.18437951,0.22906294,0.08569586,-0.50540734,0.51567577,0.59877397
